Id;Nome;DataDeNascimento;Empresa;Departamento;Salario
110490;William Tanner;20/12/1979;Davis LLC;Customer Success;50736.61
497984;Joshua Gomez;01/02/2016;Williams-Mooney;Corporate Governance;85135.29
317801;Jennifer Fernandez;12/12/2017;Park-Robertson;International Operations;37587.01
329865;Shane Watson;24/12/1994;Wyatt, Watson and Hayes;Finance;85599.4
834764;Rebecca Becker;28/06/1924;Marshall-Fletcher;Training and Development;60908.82
888000;Jonathan Mcintyre;18/10/1929;Raymond, Gaines and Blackburn;Administration;1679.15
347043;Lisa Taylor;28/08/1921;Guzman Group;Regulatory Affairs;62428.55
179394;Joshua Joseph;15/07/2021;Gomez-Sherman;Finance;83822.26
266493;Alyssa Hansen;09/07/1917;Estes, Thomas and Buck;Network Administration;26953.45
368672;Paul Hawkins;22/09/1979;Hamilton-Meyers;Procurement;3615.22
883677;Mr. Kyle Thomas;10/04/1995;Gonzalez-Chapman;Sales Operations;67589.79
955890;Robert Lynch;19/01/2022;Davis, Crawford and Vance;Human Resources;18223.31
676301;Brandi Davidson;22/01/1982;Lee, Morales and Jones;Systems Engineering;88806.43
880953;Sara Brown;14/06/1996;Fischer, Snyder and Newman;Employment Services;9415.08
415425;Marissa Carlson;25/07/1994;Miller-Cox;Systems Engineering;81068.41
196405;Edward Moody;13/10/1934;Chavez and Sons;Strategic Sourcing;52193.39
365846;Rachel Gonzales;22/03/1985;Allen, Myers and Shields;Finance;87982.9
909875;Amber Shaw;16/08/1949;Guzman PLC;Corporate Strategy;66305.61
799655;Marisa Mitchell;21/03/2017;King PLC;Risk Management;22003.58
44451;Jason Santos;14/04/1983;Sullivan, West and Garcia;Legal Compliance;38348.88
267678;Samuel Matthews;18/07/1977;Taylor-Baker;Corporate Development;29914.47
900396;Matthew Cortez;18/07/1961;Murphy LLC;Brand Development;35092.21
118111;Brian Turner;30/08/1966;Ellis LLC;Technical Support;75684.85
302324;Jason Gamble;24/03/1987;Newman-Jones;Business Intelligence;72194.69
793567;Hayley Guerra;17/06/1932;Webb-Norton;Research and Innovation;19166.77
716467;Luke Miller;15/10/1934;Rodriguez Ltd;Data Management;20385.28
404600;Susan Mosley;02/07/1908;James-Green;Office Management;38244.5
113761;Jason Huber;27/04/1940;Wong, Frye and Pena;Treasury;85839.39
866193;Christina Clay;11/02/1958;Rivas Ltd;Employee Relations;25112.45
374805;Zoe Knapp;06/08/2020;Brock-Ellis;Innovation;78558.4
2007;Jason Ellis;04/06/1962;Johnson LLC;Facilities Management;31523.16
732694;Jeff Brown;08/07/1952;Smith, Adams and Schultz;Enterprise Architecture;1379.47
406573;Jose Brooks;29/03/1976;Jordan, David and Stokes;Corporate Governance;29842.97
736623;Eric Perry;01/09/1933;Miles Inc;Business Intelligence;53811.43
401584;Christopher Hardy;13/09/1941;Baird, Wright and Rios;Business Development;4434.17
688194;Robert Nichols;06/04/1959;Thomas, Bentley and Burnett;Corporate Events;81320.86
789100;Craig Cook;25/03/1916;Montgomery Group;Supply Chain;39539.44
441162;Brandon Trevino;14/08/1994;Leonard Inc;Product Launch;1042.02
655031;Alice Dean;28/02/1942;Walters Ltd;Innovation;72127.45
436194;Richard Burnett;28/09/1957;Allen, Coffey and Garcia;Internal Audit;1422.02
943279;Patricia Cox;15/01/2015;Grant Ltd;Facilities Maintenance;1606.15
527587;Amber Gray;25/06/1936;Gonzalez-Espinoza;Finance;46225.56
392443;Emily Sutton;15/03/1913;King PLC;Corporate Training;2496.56
950503;Zachary Morris;20/01/1912;Johnson-Goodman;Quality Control;46243.08
135802;William Johnson;24/01/1988;Blackburn-Cole;Corporate Governance;52583.93
50536;Amy Rivers;08/06/1924;Brown, Rivas and Smith;Business Development;59382.79
775505;Philip Fox;10/11/2016;Brown LLC;Business Intelligence;31632.42
343651;Tamara Nelson;14/01/1998;Palmer, Thompson and Daniels;Market Research;18257.6
852914;Michelle Bradley;28/10/2020;Johnson LLC;Corporate Strategy;59496.36
694358;Christina Lane;03/04/1930;Webb LLC;Investment Management;47035.43
154652;Maria Gutierrez;04/04/1966;Massey-Jones;Health and Safety;88809.13
607933;Cynthia Baker;08/11/2011;Calhoun, Mcgee and Flores;Information Technology;34244.46
678826;Amanda Murray;17/12/1998;Kirk Group;Corporate Events;88937.21
919953;Kathy Briggs;15/03/2008;Smith-Melton;Manufacturing;32412.38
138599;Jeremy White;16/12/1986;Morris PLC;Network Administration;82700.22
723087;Michelle Benjamin;01/05/1956;Gomez LLC;Customer Success;33945.19
405444;Zachary Cox DVM;18/07/2015;Griffin-Smith;Software Development;64509.09
496072;Robert Chapman;20/01/1961;George and Sons;Executive Office;41562.52
280771;Kimberly Garza;30/09/1957;Fitzgerald, Howard and Jackson;Customer Experience;42240.81
50973;Travis Rose MD;08/05/2003;Delgado-Johnson;Corporate Communications;53424.8
17607;Justin Andrews;15/03/1938;Thornton-Gregory;Internal Audit;29509.51
463105;William Tyler;06/04/1929;Keller-Williams;Contracts Management;64395.46
207366;Cindy Scott;20/02/2015;Smith Ltd;Investment Management;44619.66
862540;Jean Mcclure;31/05/1975;Nguyen-Estes;Investor Relations;82345.73
747922;Sarah Wong;10/02/1999;Baxter-Nelson;Finance;37932.57
986839;Robin Ward;09/11/2002;Holden Ltd;Administration;8543.12
812684;William Phillips;12/10/1949;Ibarra Ltd;Internal Audit;46039.58
298600;Rachel Buchanan;13/12/2009;Santana LLC;Human Resources;79470.01
876094;Erin Sherman;06/10/1961;Obrien-Sutton;Manufacturing;19707.25
87403;Monica Patel;19/05/1996;Love, Jimenez and Kelley;Legal Compliance;1529.96
776989;Danny Burgess;14/12/1951;Miles Group;Business Process Improvement;19326.08
747830;Sherry Blevins;28/10/1960;Moore, Peterson and Bailey;Legal;55908.66
402841;Eugene Chavez;15/04/1943;Davis, Cooper and Doyle;Accounting;49956.32
204406;Morgan Black;26/12/2002;Wright-Gay;Product Design;13915.0
969843;Justin Walker;13/07/1939;Greer-Logan;Treasury;38960.34
525488;Brett Taylor;17/01/2008;Smith-Singh;Purchasing;42834.79
41114;Caroline Wallace;06/07/1923;Anderson and Sons;Customer Experience;54885.32
625221;Ms. Veronica Campbell PhD;31/07/1988;Rodriguez LLC;Strategic Planning;66822.59
510781;Julie Gray;29/06/1979;Hawkins Inc;International Business;10470.77
623223;John Hansen;24/08/1995;Ford and Sons;Risk Management;54359.17
837895;Nicole Hawkins;10/04/1919;Wallace, Lawrence and Haas;Information Technology;9724.83
989740;Jordan Levine;29/11/1956;Decker-Chang;Business Process Improvement;22661.41
63953;Christina Robinson;06/12/1972;Valenzuela-Shaw;Market Expansion;42539.97
944447;Caitlin Brooks;01/12/1996;Montgomery PLC;Environmental Health and Safety;36375.74
367991;Larry Grant;28/06/1914;Colon LLC;Corporate Social Responsibility;37399.3
426020;Elizabeth Phelps;18/11/1972;Price, Mitchell and Keller;Data Management;20709.17
131488;Carrie Gonzalez;20/12/1942;Smith Group;Policy and Planning;86895.19
47990;Daniel Phillips;09/05/1956;Price-Gaines;Network Administration;68717.99
455495;William Brown;05/04/1962;Fisher Group;Risk Management;59930.63
16811;Peter Escobar;09/10/2003;Austin-Anderson;Product Launch;49464.74
58460;Mr. Daniel Welch;09/07/1946;York, Sloan and Hopkins;Financial Analysis;65048.72
115867;Robert Carey;24/04/1924;Pace Inc;Strategic Sourcing;26542.09
87790;Jesus Kelley;24/07/1995;Lutz-Doyle;Public Affairs;32573.41
746910;Andrew Ayala;30/07/1948;Gonzalez Inc;Procurement;49696.85
602179;Jade Cox;05/08/2010;Camacho-Hansen;Corporate Events;5006.24
515820;Sandra Nguyen;17/12/1966;Foster Ltd;Advertising;53515.44
969090;Anne Gray DDS;12/10/2019;Patterson-Smith;Taxation;28131.89
522829;Sharon Murphy;24/05/1917;Bridges-Coleman;Employment Services;15590.48
663013;Victor Walters;24/05/1923;Frazier PLC;Health and Safety;61987.33
938528;Lori Walker;06/08/1985;Lee, Manning and Horne;Human Resources;32133.94
174402;Tina Davis;28/11/1919;Perkins, Monroe and Golden;Customer Support;69032.85
960680;Susan Butler;01/12/1978;Park, Nelson and Clayton;Product Launch;49440.46
400766;John Wright;19/03/2001;Riley, Chen and Robinson;Operations;31501.23
476013;Martha Porter;20/04/1938;Bailey-Bradford;Policy and Planning;40671.09
984970;John Hines;21/09/1950;Miller-Wallace;Information Technology;50956.53
818938;Margaret Trujillo;14/04/1959;Walter-Smith;Finance;35488.22
871884;Marcus Brady;06/01/1924;Smith, West and Weber;Logistics;44361.08
352502;Alex Alexander;09/11/1945;Becker, West and Hoffman;Product Design;63579.72
562865;John Cook;24/01/1915;Carson-Mccann;Enterprise Architecture;57567.24
224614;Roberto Martinez;03/10/1987;Hoffman PLC;Internal Audit;89824.23
804596;Cheyenne Mitchell;23/08/2006;Marshall, Frank and Serrano;Market Research;46088.41
44963;Faith Turner;01/12/2009;Ware Ltd;Information Technology;73403.58
765492;Robert Mason;20/12/2019;Kane, Weiss and Wilson;International Operations;14756.16
641278;William Ray;17/12/2016;Ritter, Stein and Golden;Human Resources;61696.67
630565;Thomas Torres;12/04/1993;Miranda, Hays and Bruce;Product Design;27946.2
946490;Douglas Freeman;15/04/1947;Taylor, King and Garcia;Network Administration;2895.96
587688;Dana Lopez;01/05/1925;Simmons and Sons;Product Design;55150.55
976926;Daniel Grant;05/10/1934;Guerrero-Stevens;Product Management;70936.51
886560;Gloria Cook;23/02/1932;Barton, Brown and Rosales;Supply Chain;23110.31
762089;Theresa Jones;12/05/1909;Stanley Inc;Event Management;81014.23
712220;Jeffery Gonzalez;28/03/1944;Howell-Ayala;Product Launch;82510.34
746340;Mary Smith;24/01/1964;Riddle PLC;Engineering;72478.93
764426;Elizabeth Meadows;08/11/1966;Anderson, Stark and Brown;Employment Services;9059.21
474443;Emily Ross;07/05/1991;Burke-Sanchez;Project Management;7565.54
651104;Michele Chang;08/05/1983;Acosta-Cook;Organizational Development;46019.75
377984;Jessica White;16/02/1916;Nunez PLC;Operations;74871.55
520705;Sarah Peterson;31/03/2006;Case and Sons;Corporate Social Responsibility;64847.11
200948;Debra Davis;07/03/1956;Ingram Inc;Corporate Communications;57835.11
121838;Megan Crawford;24/08/1909;Khan-Shepherd;Financial Analysis;18706.75
645152;James Garcia;15/08/2015;Kelly-Bush;Legal;2251.82
975498;Roy Gates;17/04/1973;Lewis-Jenkins;Legal Compliance;35623.98
803187;Michael Dillon;17/02/2003;Diaz Inc;Finance;59323.67
605935;Bailey Dillon;16/06/1954;Martin, Fox and Adams;Research and Development;19980.11
294534;Chris Warren;13/06/1937;Oliver-Hamilton;Financial Analysis;46617.12
425271;Ronald Hoffman;31/01/1999;Welch-Walsh;Information Security;47863.11
43208;Elizabeth Wise;25/09/1936;Odonnell-Archer;Data Analytics;65311.37
589215;Donna Mcmillan;19/04/1992;Fernandez-Garcia;Warehouse Management;44698.05
834494;Gary Thompson;16/05/1982;Williams Inc;Systems Engineering;4979.92
70162;Latoya Green;25/10/1957;Lewis, Warner and Long;Training and Education;63533.49
295353;Sarah Williams;24/04/1949;Walker, Taylor and Moon;Community Relations;30433.28
581472;Billy Christian;11/07/2009;Miller, Smith and Mays;Regulatory Affairs;40887.17
716043;Jared Myers;29/10/1935;Daniels LLC;Manufacturing;58930.25
93597;Steven Jones;17/08/1995;Russell, Reyes and Walter;Event Management;56633.3
539040;Patrick Keith;08/11/1944;Sullivan PLC;Customer Experience;59531.41
849875;Maurice Phelps;04/09/1920;Reyes-Sanders;Training and Education;24773.68
59099;Aaron Clark;20/05/1929;Gonzales-Brown;Software Development;76133.18
164524;Margaret Perez;28/06/1967;Martinez, Ramirez and Allen;Training and Development;48693.18
373591;Crystal Francis;31/03/1912;Mejia and Sons;Quality Control;10190.5
454138;James Thomas;06/06/1994;Callahan-Bates;Logistics;57709.13
613177;Janice Shaw;13/02/1984;Chandler, Smith and Underwood;Operations;40215.12
126595;Bradley Williams;30/08/2007;Cook LLC;Research and Innovation;88337.05
93955;Cheryl Melendez;12/10/1911;Duncan-Henry;Product Launch;37680.73
378660;Tricia Campbell;27/06/1962;Murray and Sons;Organizational Development;4331.45
578611;Raymond Sanchez;12/11/1916;Kramer, James and Lawrence;Employee Relations;71859.66
289190;Mr. Jacob Mendoza MD;16/05/1983;Riddle PLC;Corporate Events;8555.55
881666;Christopher Rodriguez;13/11/1946;Atkinson PLC;Administration;31781.67
363943;Travis Acosta;16/08/1912;Smith Ltd;Financial Planning;65629.66
471079;Jessica Acevedo;12/03/1909;Potts-Nichols;Finance;5859.79
