id;Nome;DataDeNascimento;Empresa;Departamento;Salario
21079;Maxine E. Alexander;18/04/1980;Adobe;Legal Department;8194,97
6590;Eve H. Nixon;11/01/2000;Borland;Sales and Marketing;2195,42
4138;Byron F. Joseph;23/10/1984;Lycos;Payroll;2100,01
61182;Liberty R. Shields;27/08/1984;Cakewalk;Customer Service;3711,85
52068;May W. Hill;01/02/1969;Adobe;Media Relations;4589,6
96212;McKenzie P. Fitzgerald;07/10/1970;Yahoo;Payroll;1984,34
33821;Sydney M. Dyer;18/06/1997;Finale;Sales and Marketing;9211,97
66530;Eric R. Hatfield;25/12/1959;Sibelius;Media Relations;5341,61
50330;Linda Z. Knowles;08/07/1977;Macromedia;Advertising;8886,47
8992;Sonia M. Carney;24/05/1997;Macromedia;Finances;4539,02
15176;Galena X. Stuart;24/08/1974;Sibelius;Public Relations;2629,11
75107;Cole I. Johns;13/13/1992;Finale;Customer Relations;1269,6
32759;Emerson Z. Short;10/05/1980;Cakewalk;Customer Relations;5880,37
99793;Breanna Q. Sosa;25/09/1969;Lycos;Quality Assurance;4554,75
20880;Nigel A. Peterson;12/07/1997;Apple Systems;Advertising;6821,02
31477;Leonard Z. Suarez;21/05/2006;Finale;Accounting;4503,67
21521;Kirestin I. Atkins;22/08/1983;Lycos;Media Relations;8245
79160;Alfreda A. Gaines;20/11/1969;Google;Accounting;8301,15
3219;Medge D. Coffey;13/10/1991;Lycos;Sales and Marketing;7668,25
33554;Halla S. Morrow;13/07/1966;Sibelius;Human Resources;5632,61
16365;Phelan Z. Jarvis;29/07/1981;Chami;Human Resources;2620,09
35752;Nayda S. Molina;16/08/2003;Chami;Human Resources;9815,29
42062;Morgan F. Castro;25/04/1987;Borland;Legal Department;9387,32
89655;Bree V. Alvarado;12/02/1975;Chami;Sales and Marketing;2742,5
85426;Tanek M. Kent;18/05/1969;Yahoo;Advertising;6356,04
132;Aphrodite F. Kane;26/09/1982;Google;Human Resources;2270,51
39976;Holmes K. Maxwell;11/07/1981;Finale;Media Relations;4386,3
78621;Lewis N. Barrera;22/08/1961;Sibelius;Accounting;6847,95
39544;Wang T. Schneider;13/10/1998;Apple Systems;Sales and Marketing;7483,44
80539;Elton H. Pitts;27/10/1958;Cakewalk;Accounting;9174,32
2613;Honorato O. Molina;05/04/1965;Borland;Advertising;2591,47
37170;Callie F. Norris;12/09/1995;Apple Systems;Finances;3846,15
80287;Inga U. Britt;08/04/1985;Macromedia;Customer Service;6781,26
66631;Quemby D. Campbell;24/12/1990;Google;Accounting;4322,9
23208;Maxwell L. Wiggins;25/05/2000;Lycos;Quality Assurance;1472,21
32742;Caryn D. Mejia;25/07/1993;Microsoft;Legal Department;6025,82
45468;Raya E. Slater;17/04/2003;Chami;Tech Support;7459,56
79486;Nomlanga X. Faulkner;20/09/1976;Adobe;Quality Assurance;2892,82
92947;Devin T. Maldonado;28/06/1982;Cakewalk;Quality Assurance;3483,34
77795;Pandora Q. Finley;04/12/1960;Cakewalk;Public Relations;2514,56
2014;Cora S. Mcintyre;13/02/1970;Macromedia;Customer Service;5865,15
3077;Jonah E. Mckee;08/10/1956;Microsoft;Customer Service;1201,29
5593;Francis B. Joyce;28/13/2003;Lycos;Advertising;6760,81
44011;Quinn M. Church;24/07/1974;Finale;Tech Support;6266,46
59430;May V. Madden;17/03/1989;Google;Sales and Marketing;8115,97
64783;Naida R. Ramsey;04/06/1998;Cakewalk;Human Resources;2758,77
89969;Leandra V. Washington;19/03/1959;Yahoo;Research and Development;8920,67
46335;Sheila C. Rich;15/11/1966;Cakewalk;Legal Department;5920,22
64681;Melinda S. Pope;28/07/1962;Microsoft;Tech Support;4589,87
5174;Evangeline T. Osborne;09/04/1981;Lavasoft;Tech Support;3031,51
74867;Elliott F. England;16/12/1970;Borland;Accounting;9333,79
7828;Ava P. Holder;29/09/1993;Altavista;Asset Management;9768,76
2611;Hermione D. King;03/09/2001;Microsoft;Media Relations;5787,42
43872;Eliana A. Rasmussen;28/06/1956;Apple Systems;Accounting;7441,27
4815;Talon J. Brennan;17/07/2003;Yahoo;Legal Department;3574,96
63143;Armando P. Watts;01/03/1983;Chami;Public Relations;9648,02
30385;Garrett V. Atkinson;21/10/1962;Google;Quality Assurance;7337,76
60212;Yasir W. Mcfadden;20/07/1978;Cakewalk;Asset Management;4161,45
45625;Omar B. Walton;04/02/1970;Apple Systems;Human Resources;8751,11
59895;Maite O. Roy;6/13/1974;Adobe;Research and Development;4522,31
72421;Brody Q. Oneill;10/10/2001;Macromedia;Accounting;3769,85
16521;Michelle T. Navarro;25/09/1983;Altavista;Customer Relations;8512,12
38437;Dylan W. Young;21/08/1971;Adobe;Asset Management;3279,45
91082;Phelan N. Sutton;24/06/1954;Lavasoft;Finances;2095,14
44516;Seth M. Frye;12/08/1963;Macromedia;Quality Assurance;2395,52
21479;Melvin K. Blake;04/03/1974;Cakewalk;Finances;6713,84
78933;Virginia H. Sawyer;21/12/1957;Macromedia;Tech Support;1960,82
31273;Donna G. Hawkins;27/09/1982;Lycos;Customer Relations;5050,24
66681;Paki E. Richmond;26/12/1994;Microsoft;Legal Department;2185,04
45891;Iliana L. Holt;4/13/2006;Finale;Human Resources;2896,76
93298;Xandra C. Short;18/04/1968;Altavista;Public Relations;8057,87
20272;Daryl U. Aguilar;28/11/1978;Sibelius;Customer Relations;4062,48
40829;Sylvia L. Carson;23/08/1987;Altavista;Asset Management;8347,19
97963;Caleb D. Moody;28/08/1985;Borland;Human Resources;9493,71
62468;Molly V. Torres;02/03/1954;Borland;Customer Service;8328,99
56520;Raymond H. Mcfarland;26/09/1962;Apple Systems;Quality Assurance;2669,75
99960;Stacey V. Hensley;28/12/1990;Yahoo;Tech Support;7536,9
4540;Tara T. Vasquez;16/11/1986;Yahoo;Tech Support;3958,08
31453;Gwendolyn O. Fleming;30/04/1964;Google;Research and Development;7476,58
34981;Rafael T. Booth;24/07/1968;Finale;Accounting;2733,14
24652;Casey G. Tillman;13/11/1968;Google;Advertising;2539,68
2672;Stacy X. Joyce;18/06/2005;Microsoft;Finances;5011
9630;Alana E. Goodwin;13/03/1989;Finale;Quality Assurance;8151,4
65234;Maris I. Quinn;15/02/1982;Yahoo;Media Relations;4327,23
98382;Lenore T. Farrell;13/13/1989;Finale;Sales and Marketing;5147,39
18738;Charissa T. Slater;08/08/1995;Macromedia;Customer Service;3465,02
34073;Moana E. Douglas;12/01/1987;Macromedia;Public Relations;8908,62
67174;Miriam R. Weber;09/06/1966;Adobe;Payroll;8863,56
16951;Xyla Y. Barker;02/02/1983;Macromedia;Customer Service;7021,38
566;Montana K. Atkinson;10/11/1972;Borland;Media Relations;3437,34
42553;Ahmed Z. Henderson;29/05/1970;Altavista;Legal Department;3731,66
33815;Mallory Q. Langley;10/07/1957;Lycos;Customer Service;1908,48
67216;Micah Y. Acosta;14/05/2000;Chami;Asset Management;5944,03
4705;Candace H. Craig;02/02/1981;Lycos;Quality Assurance;3312,35
7884;Leandra N. Hays;03/05/2002;Macromedia;Customer Relations;4824,17
4201;Hayfa U. Hanson;24/09/1996;Altavista;Public Relations;2298,89
97076;Uriel K. Mullen;26/04/1996;Lavasoft;Legal Department;8108,7
58399;Odessa J. Sosa;02/11/1955;Sibelius;Media Relations;2371,66
75644;Bree S. Carr;24/13/1995;Apple Systems;Public Relations;9299,21
27981;Rooney C. Barry;23/10/2004;Macromedia;Sales and Marketing;3790,52
80993;Echo A. Oneal;25/06/1958;Sibelius;Advertising;1418,72
22981;Kylie X. Berger;20/11/1975;Finale;Accounting;9655,18
44937;Cassidy H. Vargas;22/11/1959;Borland;Human Resources;8883,56
79789;Reed B. Burnett;26/09/1968;Lavasoft;Finances;5079,92
71086;Xavier Y. Barnes;14/10/1976;Adobe;Finances;2869,75
50662;Finn X. Richmond;17/08/1958;Google;Research and Development;3878,43
94860;Coby H. Ferguson;26/09/1994;Yahoo;Media Relations;6492,31
21935;Alyssa I. Rose;21/13/1989;Adobe;Asset Management;4589,06
71124;Maxine G. Fischer;30/04/1972;Yahoo;Public Relations;4925,27
57417;Ayanna L. Larson;08/11/1978;Borland;Tech Support;3347,4
88958;Timothy B. Mcgowan;5/13/1960;Lavasoft;Research and Development;9430,08
45306;Ulla Y. Avila;02/07/1982;Sibelius;Tech Support;9071,61
39808;Thomas D. Evans;25/07/1987;Lavasoft;Customer Relations;1178,53
20958;Ursula I. Compton;15/08/1979;Altavista;Media Relations;3735,24
50402;Ingrid W. Joyce;08/12/1964;Altavista;Customer Relations;3916,18
32721;Carlos M. Hernandez;15/02/1955;Borland;Quality Assurance;2989,19
74374;Porter T. Maddox;07/03/1965;Microsoft;Human Resources;4569,11
36719;Slade F. Cruz;03/08/1987;Lycos;Quality Assurance;5765,69
43837;Seth H. Stevens;12/02/1997;Altavista;Payroll;7974,49
89415;Mollie S. Reid;06/05/2001;Cakewalk;Finances;4918,51
1463;Ulla L. Mullen;27/13/1990;Chami;Human Resources;8714,23
3910;Xander S. Berger;02/11/1988;Adobe;Public Relations;8011,16
94235;MacKensie C. Poole;07/06/2005;Google;Accounting;5438,21
65884;Mari H. Jackson;19/09/1981;Yahoo;Human Resources;3198,16
52172;Teegan F. Ellis;22/02/1970;Apple Systems;Customer Service;4657,34
73657;Thane I. York;19/02/1984;Lycos;Asset Management;4459,56
93911;Penelope G. Farley;17/09/2002;Google;Public Relations;6473,8
53221;Colin K. Oneal;18/10/1957;Google;Research and Development;1376,85
24316;Hadley W. Alston;20/09/1977;Adobe;Advertising;4393,93
45301;Maisie C. Raymond;19/10/2001;Finale;Payroll;6679,88
31062;Baker L. Delaney;05/09/1962;Chami;Public Relations;2102,68
46955;Ronan L. Whitley;22/04/1979;Chami;Public Relations;9798,47
21114;Lucius L. White;27/11/1988;Google;Quality Assurance;4370,41
67309;Kaye A. Beach;04/11/1973;Chami;Customer Service;1415,87
77115;Cyrus E. Chang;11/04/1997;Yahoo;Legal Department;3581,23
33219;Kasimir V. Dyer;22/04/1981;Sibelius;Quality Assurance;5103,84
64650;Macon W. Atkins;09/05/1978;Altavista;Human Resources;2123,23
81191;Hakeem G. Santiago;10/05/1987;Yahoo;Asset Management;8645,64
74212;Colt P. Dominguez;09/10/1994;Chami;Quality Assurance;8190,48
28691;Chelsea N. Walters;20/04/1968;Adobe;Media Relations;7546,29
709;Lucius A. Dillon;12/12/1998;Yahoo;Research and Development;8931,21
15526;Winter W. Davenport;06/02/1993;Google;Human Resources;9351,42
97096;Charissa P. Bird;04/02/1972;Apple Systems;Public Relations;2300,07
39214;Ezekiel U. Carson;29/2/1973;Yahoo;Finances;3891,95
83849;Kenyon X. Alston;26/02/2000;Adobe;Payroll;1283,1
38386;Ezra I. Tucker;22/09/1956;Apple Systems;Human Resources;7983,27
16387;Lael N. Sullivan;13/08/2005;Cakewalk;Customer Relations;1694,91
67488;Dalton X. Olson;13/06/1977;Sibelius;Research and Development;3007,33
74600;Keiko D. Cervantes;24/02/2002;Microsoft;Media Relations;5523,26
47111;Lewis R. Whitley;02/07/1966;Lavasoft;Advertising;6297,99
8446;Griffin O. Vincent;05/02/1996;Adobe;Finances;7279,67
8188;James M. Delaney;24/07/1962;Finale;Customer Relations;3308,58
23643;Wendy B. Stevenson;03/10/1963;Sibelius;Customer Service;1157,44
20164;Silas K. Buck;17/10/1954;Cakewalk;Payroll;7807,06
6479;Lee W. Kline;24/07/1978;Sibelius;Human Resources;1095,97
49977;Haviva B. Hoffman;18/04/1989;Lycos;Payroll;3896,31
61587;Abigail N. Mosley;28/03/1983;Borland;Advertising;7238,38
88465;Juliet P. Simon;13/04/1975;Cakewalk;Finances;4778,16
4920;Rhoda C. Wade;26/02/1974;Chami;Sales and Marketing;6811,55
60034;Constance T. Snow;09/11/1965;Lycos;Asset Management;3409,22
87187;Sydnee J. Sargent;29/10/1992;Cakewalk;Media Relations;6791
61156;Zachary Z. Norris;14/11/1959;Chami;Tech Support;6535,74
47198;Hasad Q. Clarke;07/06/1956;Apple Systems;Quality Assurance;3996,62
48797;Maggie L. Pacheco;03/03/1959;Chami;Customer Relations;5534,84
95456;Leroy X. Foster;12/04/1989;Cakewalk;Customer Service;6717,69
69629;Ferris E. Witt;06/08/2004;Finale;Payroll;3368,62
88241;Whilemina W. Lamb;19/08/1958;Cakewalk;Payroll;3456,17
81224;Reese P. Harrison;03/08/1971;Google;Sales and Marketing;2532,38
6991;Erasmus A. Barber;12/11/2006;Adobe;Advertising;3549,29
30222;Nina V. Fischer;24/12/1985;Apple Systems;Advertising;7313,07
77508;Tyler W. Collier;16/08/1992;Lavasoft;Public Relations;7442,91
59747;Arthur S. Cortez;21/10/2006;Sibelius;Sales and Marketing;8828,48
57725;Kevin F. Hull;09/07/1974;Finale;Finances;6628,86
8073;Abraham G. Rocha;16/03/2001;Microsoft;Finances;9363,88
82606;Nash O. Carey;19/12/1993;Finale;Tech Support;8476,16
37819;Justine C. Richards;16/03/1988;Google;Sales and Marketing;6104,88
43656;Devin S. Harvey;03/10/1980;Borland;Asset Management;3247,88
42696;Tatyana O. Cochran;13/03/1997;Borland;Advertising;8398,79
209;Slade E. Francis;11/07/1968;Apple Systems;Advertising;7732,54
17321;Mona T. Williamson;10/11/1982;Altavista;Customer Service;4595,53
77919;Isadora W. Lang;15/08/1986;Chami;Research and Development;5297,73
56303;Cairo H. Garner;28/04/1995;Macromedia;Sales and Marketing;8848,77
58546;Regina P. Daniel;08/11/1976;Chami;Legal Department;6064,66
97804;Patricia U. Melendez;10/12/2005;Cakewalk;Public Relations;3449,99
5423;Emery M. Key;28/02/1975;Macromedia;Payroll;9276,68
68463;Helen V. Torres;06/09/1957;Apple Systems;Finances;4525,05
83607;Giselle O. Franco;24/05/1976;Sibelius;Media Relations;6593,5
5246;Lacey Z. Snow;07/11/1968;Google;Finances;2391
42791;Sade T. Sharp;16/05/2004;Macromedia;Quality Assurance;5907,73
94822;Kasper V. Cooper;20/07/1980;Apple Systems;Sales and Marketing;3544,79
37772;Nora T. Holden;09/09/1984;Adobe;Customer Relations;9732,48
39645;Odysseus B. Adams;06/04/2002;Adobe;Media Relations;9586,89
6097;Karina M. Randall;05/06/2001;Lavasoft;Customer Relations;1138,62
14730;Daryl Z. Cross;09/09/1971;Adobe;Customer Relations;2414,69
25651;Melyssa R. Moore;23/07/1965;Lavasoft;Customer Service;9181,9
4855;Elliott R. Sharp;23/08/1979;Chami;Tech Support;3891,91
84847;Lamar U. Cotton;07/01/1960;Sibelius;Quality Assurance;6282,58
35017;Linda X. Nielsen;08/06/2002;Altavista;Payroll;4949,08
59262;Cameran A. Warren;09/09/1991;Yahoo;Quality Assurance;4561,93
19852;Salvador Z. Beck;12/03/2001;Sibelius;Media Relations;7491,41
97483;Aquila L. Lynch;05/12/1967;Google;Advertising;4705,41
68775;Rashad Z. Oliver;14/10/1981;Borland;Asset Management;6227,37
48491;Carolyn J. Delgado;28/04/1954;Apple Systems;Human Resources;8878,51
7355;Candice T. Valencia;19/12/1963;Google;Asset Management;7953,2
5609;Illana O. Cochran;08/01/1975;Lavasoft;Media Relations;9815,35
54330;Joshua T. Curtis;10/12/1985;Cakewalk;Legal Department;4926,39
52309;Kyle G. Yang;26/06/2004;Sibelius;Public Relations;7544,42
15464;Dawn Z. Pearson;17/09/2005;Macromedia;Public Relations;4939,26
24446;Kendall L. Gibbs;09/08/1964;Lycos;Legal Department;4931
37941;Ignacia D. Hoffman;03/10/2006;Google;Public Relations;8560,28
87180;Andrew W. Horton;01/10/1968;Lavasoft;Asset Management;9028,96
1773;Christine Z. Collins;25/08/1989;Apple Systems;Accounting;8304,25
61404;Lillith D. Maddox;11/10/1998;Chami;Customer Service;2360,77
74459;Quinn W. Chan;17/02/2000;Google;Customer Relations;7950,46
48891;Murphy M. Colon;16/04/1971;Microsoft;Media Relations;5987
7763;Natalie E. Buck;21/11/1958;Google;Legal Department;3588,12
39266;Dillon E. Mccullough;04/09/1984;Sibelius;Public Relations;6277,92
37885;Demetria A. Tyson;10/06/1990;Lavasoft;Finances;2769,98
37745;John A. Norris;19/07/1968;Sibelius;Tech Support;3047,8
57619;Kim L. Marshall;09/04/1973;Chami;Legal Department;6335,21
46451;Steven E. Potter;13/13/1973;Borland;Customer Service;2169,29
8104;Martin H. Gallagher;24/05/1957;Chami;Media Relations;4379,37
95152;Kaitlin Z. Hurst;25/04/1999;Adobe;Asset Management;2412,26
63767;Hu G. Cochran;15/05/1978;Microsoft;Research and Development;1099,41
82125;Martin Y. Key;09/11/1972;Lavasoft;Advertising;3501,56
8513;Mariko C. Ayala;27/09/1984;Lavasoft;Customer Service;2366,9
2529;Colton K. Pope;9/13/1954;Altavista;Tech Support;3020,1
22966;Petra F. Carrillo;03/04/1998;Borland;Finances;3370,07
38867;Iliana Z. Barton;24/09/1980;Apple Systems;Sales and Marketing;5234,92
57311;Hyatt K. Marks;20/01/1981;Lavasoft;Media Relations;3186,03
87035;Hermione W. Richmond;06/01/2003;Apple Systems;Payroll;9024,35
70989;Kaden X. Cobb;26/05/1963;Altavista;Customer Relations;1665,53
54538;Haley L. Campbell;25/02/1986;Finale;Payroll;2756,07
71156;Jenna M. Jefferson;11/04/1983;Lycos;Human Resources;1351,24
10870;Ferris C. Murphy;24/02/1985;Lavasoft;Advertising;3166,79
40289;Fay P. Rutledge;23/06/1988;Macromedia;Research and Development;1740,47
95644;Davis Z. Herring;16/08/1971;Finale;Human Resources;9244,9
97177;Ivana C. Vang;24/04/1955;Macromedia;Research and Development;1203,22
55392;Bruce U. Quinn;10/09/1992;Yahoo;Advertising;6111,8
29964;Freya U. Wilkerson;15/07/1961;Adobe;Advertising;4217,54
97656;Gavin N. Sweet;18/05/2005;Yahoo;Sales and Marketing;8281,55
26605;Edan E. Henry;10/02/1954;Chami;Sales and Marketing;9006,85
29028;Zachery X. Mercer;8/13/1983;Chami;Media Relations;2929,04
45426;Alexa D. Alvarez;04/02/1960;Macromedia;Customer Service;9038,02
24666;Lee M. Hyde;11/11/1954;Borland;Quality Assurance;2371,16
35481;Neil J. Meadows;16/05/1994;Sibelius;Sales and Marketing;3661,74
20376;Zane M. Rutledge;14/02/1963;Borland;Finances;1160,37
98832;Kermit P. Ballard;28/05/2006;Yahoo;Payroll;4529,9
74796;Lacy G. Keller;24/08/1989;Lycos;Customer Service;8223,85
78908;Xenos O. Bray;15/13/1967;Finale;Legal Department;5440,83
62271;Dominique F. Rush;06/12/1994;Adobe;Accounting;7884,88
69126;Maxwell D. Malone;23/06/1959;Lavasoft;Payroll;3780,69
77577;Yvonne J. Pope;07/05/1957;Macromedia;Human Resources;1972,71
20537;Cassady X. Waters;25/09/1997;Macromedia;Sales and Marketing;6215,78
91607;Joshua U. Castro;23/07/1964;Finale;Sales and Marketing;4200,88
85348;Meghan D. Holman;09/07/1974;Adobe;Finances;5438,66
42349;Hedley I. Whitehead;13/07/1955;Adobe;Finances;4889,13
60363;Macey K. Pollard;20/11/1976;Yahoo;Accounting;3950,39
53651;Kirby V. Little;02/08/1995;Microsoft;Public Relations;9701,58
62170;Solomon P. Cole;24/11/2001;Microsoft;Sales and Marketing;1696,68
80145;Sonia I. Lopez;07/09/2002;Borland;Legal Department;5026,3
99189;Clarke M. Scott;06/02/1967;Adobe;Legal Department;2849,6
38959;Illiana O. Davidson;19/03/1955;Apple Systems;Customer Relations;2737,94
65534;Willa V. Spence;08/07/1965;Borland;Public Relations;9847,88
88235;Winifred V. Mercado;29/06/2000;Adobe;Customer Service;9030,25
66385;Kelly Y. Rodriguez;12/03/1989;Finale;Asset Management;9134,44
81120;Steven A. Edwards;20/09/1966;Cakewalk;Public Relations;4276,7
32397;Joel H. Deleon;12/07/1991;Altavista;Asset Management;6232,03
32636;Jackson K. Oneil;11/07/1992;Cakewalk;Tech Support;4077,6
11872;Raymond K. Atkinson;14/12/1959;Finale;Tech Support;2543,98
80185;Anika L. Montgomery;10/12/1998;Adobe;Advertising;2264,51
51898;Ulysses H. Wynn;17/05/1976;Altavista;Human Resources;4308,38
64093;Bruno F. Molina;26/11/1988;Macromedia;Legal Department;5968,88
35783;Aspen B. Wynn;28/06/2001;Yahoo;Finances;2850,31
25982;Driscoll C. Benjamin;13/04/1987;Microsoft;Public Relations;4669,04
32499;Julian Q. Luna;02/12/1962;Adobe;Sales and Marketing;2365,61
85638;Yoshio Y. Bernard;26/04/1964;Microsoft;Accounting;6614,73
77188;Jillian O. Sims;04/01/1979;Google;Public Relations;5603,08
3822;Knox Z. Mcfadden;06/07/1960;Cakewalk;Quality Assurance;3724,72
80817;Nolan X. Chandler;08/10/1999;Finale;Media Relations;8297,03
49502;Lenore I. Sawyer;07/11/1972;Lavasoft;Sales and Marketing;2909,22
99983;Knox Z. Holt;25/12/1958;Google;Payroll;9664,13
12602;Phyllis I. Bailey;09/04/1969;Cakewalk;Customer Service;5349,48
48855;Plato F. Schultz;23/01/2000;Borland;Human Resources;7897,09
24763;Kelsie Z. Mcclure;24/08/1981;Microsoft;Tech Support;8297,24
15786;Alika D. Brady;01/08/1963;Borland;Advertising;8409,45
39175;Shelly Y. Hunter;11/04/1962;Adobe;Public Relations;2147,57
19076;Glenna W. Kelley;14/03/1981;Finale;Customer Service;6953,06
36916;Uma C. Guy;19/13/1954;Chami;Accounting;6924,62
19742;Ursa L. Abbott;17/04/1995;Adobe;Payroll;2027,5
51034;Clayton N. Bryant;06/11/1985;Borland;Tech Support;1332,95
26528;Fritz V. Parker;04/02/1965;Apple Systems;Legal Department;9810,09
17147;Tashya Y. Morin;15/06/2005;Yahoo;Sales and Marketing;5008,73
99885;Glenna T. Moran;14/04/1978;Sibelius;Asset Management;3657,7
95866;Hadassah U. Goodwin;08/07/1988;Cakewalk;Advertising;8952,44
4641;Adrian Q. Warner;28/09/1967;Microsoft;Media Relations;1408,3
55643;Paul C. Navarro;24/12/1961;Borland;Tech Support;1260,55
68289;Bethany J. Gaines;24/11/1981;Yahoo;Public Relations;6198,43
61040;Regina B. Hendricks;26/08/1994;Macromedia;Payroll;3791,06
92405;Abel B. Roberts;07/11/1976;Sibelius;Advertising;2882,06
14568;Sierra H. Shannon;03/04/1999;Microsoft;Customer Service;6425,08
52321;Charissa F. Roy;22/02/1990;Sibelius;Human Resources;3736,16
92579;Rebekah G. Young;12/13/1957;Lycos;Finances;1018,78
80863;Isaac U. Drake;08/03/2002;Google;Accounting;9521,7
75086;Hamilton S. Willis;12/05/1995;Lavasoft;Legal Department;1594,24
30485;Nell C. Melendez;19/09/2003;Cakewalk;Tech Support;3736,61
59643;Brennan V. Hatfield;04/06/1956;Lycos;Payroll;3174,47
53119;Addison A. Best;27/03/1996;Finale;Advertising;4062,69
43798;Fritz E. Lancaster;25/08/1983;Chami;Legal Department;5892,79
50091;Farrah E. Dennis;13/03/2005;Altavista;Advertising;9246,98
76304;Cleo L. England;20/07/1971;Chami;Legal Department;5689,71
37632;Emerson Z. Banks;02/04/1993;Borland;Research and Development;7200,82
56034;Ramona V. Mccormick;08/06/1969;Chami;Payroll;6251,3
34823;Logan E. Gonzalez;24/11/2005;Macromedia;Advertising;1947,61
29107;Fletcher X. Schroeder;25/04/1962;Macromedia;Accounting;1946,87
17145;Ulysses X. Maldonado;25/12/1994;Google;Customer Relations;3898,32
50446;Callie Z. Rush;05/05/1969;Yahoo;Asset Management;7861,2
26795;Zane K. Odonnell;26/07/1963;Apple Systems;Customer Relations;3710,43
12270;Aaron O. Landry;07/06/1970;Cakewalk;Payroll;7181,16
28263;Rogan T. Ramirez;21/12/1967;Borland;Accounting;1485,86
92021;Hyacinth L. Mays;20/05/1995;Adobe;Asset Management;8521,54
13274;Wylie U. Cobb;14/09/1977;Cakewalk;Customer Service;2139,61
46156;Acton Y. Everett;06/08/1967;Borland;Quality Assurance;1956,21
4496;Macaulay C. Lynch;05/08/2000;Altavista;Public Relations;7251,77
9960;Jessamine E. Green;25/05/1999;Lycos;Accounting;5283,49
49803;Isabelle U. Parker;22/05/1959;Microsoft;Accounting;7297,82
5543;Maxine B. King;02/09/1975;Microsoft;Customer Service;3649,04
93767;Aurelia E. Chavez;20/11/1973;Adobe;Asset Management;8198,47
36055;Reece K. Campos;9/13/1972;Adobe;Asset Management;3521,95
60543;Joelle D. Rivera;28/07/1983;Apple Systems;Accounting;8840,54
13526;Hedwig W. Rodriquez;13/04/1957;Finale;Public Relations;4999,17
92805;Jamalia H. Blackwell;04/08/1988;Apple Systems;Human Resources;2905,44
54989;Daphne Y. Park;13/02/1969;Chami;Media Relations;7563,2
12061;Griffin P. Sheppard;26/07/1967;Cakewalk;Legal Department;4813,25
18977;Elmo R. Bowman;18/05/1975;Lycos;Sales and Marketing;6894,72
68817;Megan J. Mathews;10/08/2002;Finale;Finances;2912,06
64843;Isaiah A. Woodard;23/03/1976;Cakewalk;Asset Management;9327,01
97092;Neil X. Clay;07/12/1964;Lycos;Media Relations;2028,03
91806;Harding M. Mcleod;23/04/1970;Cakewalk;Human Resources;8391,01
81016;Yuli G. Rich;08/08/1988;Chami;Accounting;8137,99
58922;Karen W. Deleon;23/11/1971;Adobe;Legal Department;5282,37
16435;Rae D. Montgomery;21/09/1975;Google;Accounting;7188,6
35172;Madaline A. Benson;26/10/1998;Cakewalk;Customer Relations;7291,51
73296;Aurora Y. Mcconnell;02/09/1962;Yahoo;Tech Support;5079,92
14625;Fritz C. Conley;06/06/1980;Cakewalk;Legal Department;7317,29
19585;Lee L. Peterson;25/05/1967;Yahoo;Accounting;9844,34
87091;Ulla J. Hardy;05/04/1996;Lavasoft;Asset Management;1433,11
38541;Lionel O. Diaz;12/08/1961;Cakewalk;Legal Department;8260,01
86234;Macon A. Chavez;22/09/1969;Altavista;Legal Department;8053,61
52331;Madison G. Ingram;25/10/1981;Borland;Quality Assurance;7075,08
21586;Adam C. Foreman;23/10/1982;Microsoft;Customer Service;6461,72
33004;Alexandra Q. Diaz;03/11/1956;Macromedia;Legal Department;5397,7
98201;Dillon E. Zamora;26/09/1975;Chami;Customer Relations;6855,72
66737;Moses Z. Kennedy;12/09/1964;Google;Quality Assurance;3885,19
28729;Marshall C. Cunningham;15/11/1969;Adobe;Legal Department;9162,9
33473;Kristen N. Thompson;01/10/1980;Finale;Quality Assurance;9573,04
2600;Chaim T. Hahn;23/01/1963;Chami;Quality Assurance;1194,96
48519;Demetrius Q. Dalton;13/11/1983;Yahoo;Accounting;6104,65
52918;Sylvia T. Jensen;28/12/1961;Cakewalk;Research and Development;9894,74
47414;Beverly O. Silva;24/05/1966;Microsoft;Tech Support;4602,03
10109;Daria Z. Wooten;09/02/1994;Apple Systems;Customer Relations;2246,95
67660;Paula V. Spencer;06/11/2001;Yahoo;Public Relations;1810,98
88163;Fritz K. Watson;03/04/1973;Borland;Research and Development;4146,61
23537;Finn Z. William;18/07/1992;Sibelius;Research and Development;3626,71
20698;Leslie K. Bailey;14/03/1976;Cakewalk;Customer Relations;6392,8
91901;Ocean V. Walton;05/05/1992;Altavista;Asset Management;6995,6
16816;Kadeem J. Odonnell;25/08/2000;Yahoo;Media Relations;2580,45
50313;Zahir R. Webster;27/04/2001;Lavasoft;Payroll;3151,78
81081;Imani H. Parks;2/13/1957;Sibelius;Quality Assurance;9566,22
81829;Keely K. Sampson;17/02/1995;Yahoo;Customer Relations;4015,87
58816;Craig H. Garrett;03/09/1989;Sibelius;Public Relations;4373,38
70618;Burke B. Hickman;29/07/2001;Altavista;Advertising;2209,48
92819;Idola D. Howe;15/11/1964;Chami;Tech Support;9707,05
3778;Howard E. Glass;03/03/1957;Finale;Media Relations;5033,04
22977;Carlos C. Holmes;22/06/2003;Borland;Customer Service;1352,38
8118;Cadman D. Conway;9/13/1967;Microsoft;Public Relations;5024,35
60970;Macon P. Padilla;28/06/1998;Google;Sales and Marketing;9195,37
