Id;Nome;DataDeNascimento;Empresa;Departamento;Salario
219640;Kimberly Hart;10/03/2011;Freeman-Snow;Hardware Development;36179.13
546533;Christopher Rice;12/03/1987;Moore, Sanchez and Johnson;Investment Management;35124.08
52166;Michelle Wolf;04/06/1972;Williamson-Griffin;Database Management;75569.6
237304;Hannah Norman;12/03/1951;Lewis-Hunt;Customer Success;67678.89
881641;Sandra Watkins;28/12/2019;Perez-Rodriguez;Research and Innovation;87160.9
781598;Jennifer Mckee;01/01/1982;Buckley Inc;Research and Development;15615.93
805834;Erin Short;24/10/1909;King Group;Supply Chain;33192.01
907120;Aaron Henry;27/03/2004;Johnson, Cole and Richardson;Corporate Governance;54206.73
81661;Stephanie Jackson;10/11/1952;Santos, Bauer and Wallace;Supply Chain Management;48279.8
819471;Victoria Griffith;23/05/1947;Williams and Sons;Market Expansion;68704.75
570448;Hannah Singleton;20/06/2016;Ford-Sexton;Corporate Development;59884.01
714459;Sarah Pierce;01/03/1946;Davis, Miller and Ramirez;Corporate Governance;9633.4
814085;Mark Vincent;05/06/1942;Ross-Graham;Environmental Health and Safety;80183.72
238860;Sherri Allen;10/09/1957;Erickson-Pace;Public Affairs;2625.95
240745;Vanessa Stone;24/10/1965;Costa-Campbell;Public Affairs;56269.7
806040;Karen Blevins;20/03/2017;Alvarez-Johnson;Investor Relations;27088.78
321654;Cody Williams;21/05/2007;King-Gonzalez;Corporate Training;36929.73
492106;Cynthia Young;29/05/1981;Ballard Ltd;Regulatory Affairs;42134.7
372305;Stephanie Mccoy;02/07/1986;Shepherd PLC;Credit and Collections;74644.26
985109;Roger Hood;24/09/1970;Barnes-Walters;Sales;20368.27
431153;Adam Mora;26/08/1971;Mitchell, Ellis and Davis;Technical Support;41257.21
12086;Kaitlyn Campbell;13/02/1982;Morris, Mendez and Thomas;Data Analytics;80594.79
196643;Nicolas Thomas;20/09/1945;Weber-Brown;Manufacturing;1088.51
761564;Maria Castro;20/05/1985;Medina-Cox;Customer Experience;37802.4
820514;Mr. James Morrow;19/08/1916;West-Ramos;Customer Support;81350.27
351636;Andrew Lawrence;06/02/1974;Oconnor-Tyler;Legal Compliance;50826.96
575145;Alejandro Gordon;07/09/2009;Potts-Khan;Market Expansion;1122.41
740726;Kayla Barrett;05/06/1967;Duarte Group;Corporate Strategy;82422.13
192075;Haley Gross;31/12/1981;Nixon, Galvan and Wilson;Business Process Improvement;25731.44
732068;Andrew Roy;06/06/1990;Miller, Johnson and Ross;Infrastructure Management;56579.66
995755;Stephanie Hughes;09/06/1977;Khan, Cantu and Acevedo;Advertising;48313.45
204335;Lisa Jones;02/02/1981;Castaneda-Callahan;Public Affairs;55978.27
379244;Tony Aguilar;17/06/2010;Phillips Inc;Facilities Maintenance;75993.19
407840;Christopher Atkinson;30/12/1976;Williams LLC;Network Administration;12236.27
746605;Julie Weiss MD;28/03/1969;Martinez-Riley;Business Process Improvement;88385.85
600455;Scott Fuentes;30/10/1933;Meza PLC;International Operations;88684.75
166728;Ashley Olsen;17/12/1978;Colon, Rocha and Bennett;Investor Relations;81376.91
905632;Caleb Barnett;10/07/1993;Schmidt, Zavala and Williams;Community Relations;60636.84
582065;Theresa Kane;23/06/2017;Mcdonald Ltd;Operations;38799.88
453290;Aaron Wilson;19/07/1991;Charles LLC;Cybersecurity;63401.22
356202;Wendy Brock;16/11/1939;Andrews, Charles and Park;Organizational Development;85238.24
580315;John Rivera;15/11/2007;Stokes and Sons;Quality Assurance;44899.57
243188;Corey Acosta;23/08/1992;Perez, Thomas and Gonzalez;Product Launch;12157.82
530762;Joshua Mann;03/05/2013;Russell, Yoder and Oconnell;Business Intelligence;50815.17
372731;Mary Reynolds;05/05/1972;Herrera, Brown and Richardson;Logistics;17622.18
533588;Joshua Moore;18/07/2019;Jackson-Hawkins;Public Affairs;54930.69
424298;Connie Powell;03/09/2018;Moore PLC;Training and Education;20565.34
297750;Melissa Smith;26/11/1978;Cain-Marshall;Manufacturing;53446.91
595690;Jeffrey Bates;27/03/1920;Anderson, Robbins and Smith;Corporate Communications;36556.71
798539;Brandi Peterson;22/07/1974;Young-Walker;Employee Relations;64233.91
293363;Tanya Rich;31/07/1913;Parsons-Adkins;Network Administration;61405.21
647326;Jack Cochran;22/09/1920;Garcia-Delgado;Taxation;72335.95
18376;Dakota Pace;20/12/1980;Holmes Ltd;Corporate Affairs;18466.25
806183;Jennifer Harrison;15/07/1978;Vaughan-Gibson;Employment Services;29783.76
317718;James Waller;24/07/1984;Roach-Lee;Corporate Governance;34941.2
902164;Traci Walters;03/02/1929;Garcia LLC;Employee Wellness;77742.1
627163;Robert Williams;04/08/2016;Clark LLC;Corporate Governance;58832.08
694054;Sarah Walker;05/02/1958;Gross, Fitzgerald and Hanna;Public Affairs;59960.42
4337;Walter Kelley;15/08/2021;Scott-Barnett;Systems Engineering;33803.23
314885;Joan Clark;07/12/1971;Scott PLC;Strategic Planning;72034.12
363662;John Gallagher;25/07/1998;Barnes Ltd;Data Management;84610.64
775360;Thomas Powell;15/12/1993;Cross, Phillips and Jones;Customer Experience;13632.05
201142;Elizabeth Watson;05/03/1977;Boyer, Williamson and Williams;Administration;2780.27
936403;Alex Coleman;14/05/1988;Knapp Group;Corporate Development;31136.93
505587;Valerie Bolton;14/04/1978;Lamb-Jones;Risk Management;11484.73
250668;Carlos Dudley;21/05/1920;Decker-Levy;Executive Office;44428.77
45762;Cynthia Waller;05/05/1980;Walter Inc;Corporate Events;75116.97
682859;Rebecca Daniels;15/12/2020;Hamilton Ltd;Human Resources;28989.42
460159;Joshua Smith;22/08/1929;Castro Inc;Information Security;53623.66
277972;Matthew Taylor;01/03/1988;Washington-Jones;Cybersecurity;28266.06
643248;Linda Murray;07/12/1994;Avila-Nelson;Training and Development;69838.73
990823;Miguel Ortiz;06/04/1955;Perry-Marshall;Information Technology;76667.33
579436;Suzanne Beard;12/03/1974;Vargas-Pearson;Credit and Collections;21632.44
333644;Ashley Buchanan;13/01/1998;Quinn LLC;Brand Management;35538.23
815732;Brian Hanson;03/08/2015;Spencer, Wright and Hunt;Product Management;34886.02
741889;Sara Zimmerman DDS;19/06/1912;Edwards, Lawson and Mata;Marketing;9246.08
804756;Alexis Byrd;15/03/1914;Jones Group;Credit and Collections;70672.83
621430;Antonio White;19/04/1999;Morales Inc;Information Services;26109.39
797683;Claire Snyder;17/11/1992;Gray-Green;Cybersecurity;74117.1
158778;Ashley Butler;04/07/2001;Bruce, Brown and Hobbs;Supply Chain Management;40299.74
488819;Nicholas Rose;25/03/1914;Morris Ltd;Corporate Affairs;53110.64
710608;Stephen Anthony;31/12/1913;Vance-Vaughan;Policy and Planning;30350.82
693461;Jennifer Buchanan;07/05/1975;Hampton, Gomez and Nolan;Corporate Training;68768.74
708982;Omar Williams;24/05/2003;Dawson-Mcgrath;Corporate Affairs;9128.91
198663;Mr. William James;10/08/1967;Morgan-Clay;Internal Audit;22788.99
648142;Bill Blankenship;15/10/1977;Reyes and Sons;Corporate Communications;31732.68
402577;Lori Ware;31/01/2003;Hood-Hicks;Strategic Planning;16125.95
344928;Austin Brown;03/06/1912;Park, Collier and Lynch;Treasury;39421.91
582905;Brett Williams;07/10/2018;Nguyen LLC;Research and Development;23635.71
100644;Dr. Pamela Wallace;08/03/1921;Marks, Rasmussen and Lamb;Employment Services;7648.78
176702;Caitlin Scott;16/04/1945;Lee, Rose and Moore;Product Management;87009.9
556002;Stephanie Foster;01/11/1948;Lopez-Ewing;Customer Experience;38216.06
837713;Richard Callahan;17/09/1917;Burton, Reynolds and Green;Policy and Planning;7024.27
795229;Daniel Patel;02/12/1965;Kidd and Sons;Customer Success;60745.63
639560;Alexis Miller DVM;01/06/2004;Hanson PLC;Business Intelligence;55943.65
463101;Mr. Timothy Davis;05/08/1923;Buckley, Pineda and Johnson;Distribution;13121.64
622245;Andrew Meyer;03/04/1985;Rivera Ltd;Administration;37850.78
242317;Ruben Lopez;29/11/1952;Wright Inc;Financial Planning;27573.05
23407;Jeffery Hendricks;26/10/1952;Martinez, Torres and Mcdaniel;Logistics;11090.33
141461;David Vaughan;19/08/1926;Grant Group;Investor Relations;7605.38
223503;Richard Cooper;12/02/1982;Chaney, Jones and Cook;Strategic Partnerships;76424.04
33190;Jasmine Shepard;20/09/1928;Bowman LLC;Legal Affairs;43799.88
919426;Barry Summers;05/01/1936;White, Baker and Barnett;Systems Engineering;1992.35
872293;Robert Garcia;09/03/1967;Glass, Ballard and Jenkins;Manufacturing;87157.12
606667;Corey Lopez;16/11/1965;Liu LLC;Logistics;35295.68
81010;Ronald Wilson;16/06/1950;Reed LLC;Event Management;49616.61
604983;Wendy Hall;24/05/2011;Miller-Todd;Technical Support;27268.39
311437;Gary Brady;13/04/2010;Daniels-Coleman;Credit and Collections;76228.68
650056;Michael Bowers PhD;21/02/1948;Chandler, Barrett and Ramirez;Data Management;15171.8
855774;Kyle Lee;24/04/1934;Sutton PLC;Strategic Sourcing;73028.68
407507;Lisa Jones;16/12/1950;Moore Group;Environmental Health and Safety;27228.34
26058;Trevor Moore;23/10/1993;Holloway-Clark;Product Management;47356.19
457738;Jennifer Salinas;12/12/2015;Smith-French;Business Intelligence;55222.94
844005;Andrew Rivera;12/10/1986;Smith, Parker and Jones;Corporate Development;14245.8
603261;Hunter Carrillo;21/02/1915;Young Group;Enterprise Risk Management;72518.04
516115;Tina Lopez;14/12/2007;Wall-Gibson;Database Management;22116.66
696511;Christine Mccormick;22/09/1986;Davis, Clark and Pugh;Engineering;49351.68
132662;Nichole Wong;31/08/1947;Williams, Callahan and Wilkins;Enterprise Architecture;76597.51
189622;Frank Smith;06/02/1987;Krueger and Sons;Software Development;80967.22
215030;Alyssa Watts;23/05/1928;Stevens, Sanchez and Little;Financial Analysis;2871.39
567648;Dr. Katie Becker;09/10/1970;Perez, Andersen and Jensen;Financial Analysis;47053.51
228664;Debra Wilson;27/10/1989;Torres-Werner;Quality Assurance;76144.08
943699;Edward Castro;13/10/1933;Wyatt, Sanchez and Wood;Product Launch;38814.79
288423;Derek Andrade;28/05/1915;Kelly-Vega;Corporate Affairs;65532.21
272337;Tammy Price;11/12/1940;Williams-Martin;Customer Support;41758.22
807752;Aaron Schneider;11/06/1943;Taylor-Sawyer;Executive Office;45899.79
463521;William Roberts;30/09/2004;Ponce-Jones;Engineering;44946.98
311343;Victor Golden;06/05/1933;Ramirez, Miller and Mclaughlin;Enterprise Risk Management;23717.5
298145;Michael Cabrera;14/02/1908;Berg, Hamilton and Elliott;Learning and Development;5807.86
41547;Devin Price;10/08/1965;Williams, Martinez and Johnson;Corporate Communications;61521.29
350104;Phyllis Smith;24/10/1914;Snow-Moore;Quality Control;15454.88
984978;Kevin Reyes;19/03/1977;Lewis LLC;Executive Office;44225.54
713882;Cory Richmond;20/05/2018;Barnes-Thomas;Enterprise Risk Management;85448.6
233392;Nancy Harrison;08/12/1915;Miller-May;Corporate Governance;39744.51
792063;David Jones;06/10/2017;Dickerson Ltd;Network Administration;10094.89
803409;Stephen Hutchinson;28/03/1992;Dean-Walton;Engineering;61108.66
625182;Timothy James;16/12/2004;Fox Inc;Business Development;84036.05
569566;Virginia Green;16/04/1936;Spencer-Wells;International Operations;15456.0
53908;Robert Ritter;15/10/1924;Nelson-Pearson;Data Analytics;30169.81
420684;Samuel Mills;21/11/1982;Stevens Group;Legal;44334.22
397694;Donald Friedman;08/12/2011;Peterson PLC;Internal Audit;17709.89
46466;Destiny Powell;03/11/2004;Phillips, Vasquez and Anderson;Enterprise Architecture;67193.38
846418;Timothy Phelps;24/09/1949;Diaz-Miller;Data Management;35597.81
333251;Kayla Williams;14/03/2005;Maldonado-Anderson;Supply Chain Management;48563.54
998132;David Mccarthy;01/04/1992;Curry, Peck and Wilson;Financial Planning;70657.43
595346;Tracy Stephens;02/09/1925;Cruz-Luna;Strategic Sourcing;37953.19
961421;Theodore Johnson;02/02/1910;Williams-Chan;Health and Safety;71316.44
188752;Paige Brown MD;20/12/1915;Walker, Walters and Hall;Distribution;1987.43
663322;Andrew Espinoza;28/05/1957;Thomas, Taylor and Cook;Organizational Development;42300.56
632823;Kenneth Johnson;07/12/1999;Bradford-Tucker;Contracts Management;47664.74
595605;Rebecca Fields;10/02/1999;Rodriguez PLC;Data Analytics;86974.55
946123;Shirley Franco;14/09/1913;Davis-Juarez;Legal Affairs;14592.31
829977;Susan Black;29/03/1995;Coleman, Harris and Turner;Sales Operations;44943.63
828401;Christopher Alvarez;02/02/1978;Clark, Gutierrez and Sosa;Corporate Events;43480.73
661830;Ana Rogers;25/12/1986;Morris Group;Product Design;8016.59
469863;Xavier Campbell;03/05/1959;Drake Ltd;Corporate Social Responsibility;23995.74
534199;Kelli Gonzalez;24/01/1961;Davis-Mccann;Quality Assurance;15765.96
1087;Pamela Chandler;04/12/2008;Garcia-Greer;Business Intelligence;72388.51
913500;Jennifer Armstrong;09/06/1965;Golden, Lambert and Green;Market Research;79486.34
114122;Jessica Cooper;07/04/1916;Hernandez Ltd;Regulatory Affairs;49064.58
632789;Joshua Wilson;17/08/2001;Moore, Walker and Parrish;Quality Control;13643.93
621396;Curtis Atkinson;20/04/1963;Pierce, Lopez and Stone;Product Design;64095.62
914745;Michelle Williams;21/12/1937;Hodges Inc;Business Process Improvement;12820.99
173775;David King;12/05/2010;Guzman Inc;Infrastructure Management;60652.69
287050;Sydney Jensen;20/08/1925;Vega, Wolf and Anderson;Enterprise Architecture;42599.3
200371;Justin Smith;28/08/1999;Perez-Jones;Public Affairs;30844.57
760263;Steve Bray;11/05/1918;Hart-Fisher;Corporate Communications;30032.17
252312;Kelly Howell;05/11/1927;Anderson Ltd;Data Management;7737.31
258964;Jonathan Wilson;22/11/1981;Warren and Sons;Systems Engineering;72099.61
320850;Jordan Gray;04/07/1947;Rogers Ltd;Customer Support;67837.09
459326;Susan Young;14/05/1914;Smith-Kane;Corporate Affairs;45656.01
629258;Erica Patterson;17/06/1939;Walters-Brown;Enterprise Architecture;87644.35
229317;Troy Lee;16/05/1948;Pope PLC;Corporate Governance;70425.45
420536;Sarah Acevedo;26/02/1968;Brown-Johnson;Research and Innovation;48541.21
670728;Barbara Weber;31/05/1979;Baxter Group;Corporate Affairs;74018.82
618600;Kristen Moore;23/05/1952;Burgess Group;Supply Chain;19631.42
319659;William Rangel;02/01/1932;Smith, Williams and Wilson;Treasury;81810.46
570586;Jerry Vazquez;19/08/1919;Hernandez, Sanders and Bailey;Information Services;76371.11
490849;Robert Berry;22/12/2009;Buckley-Sexton;Manufacturing;3687.56
528946;Mary Wood;30/01/1909;Garcia, Beard and White;Policy and Planning;66065.44
907416;Lori Arnold;02/11/1927;Lamb-Woods;Brand Management;41002.49
952351;Ross Murphy;25/07/2008;Foster, Fletcher and Webb;Corporate Social Responsibility;11127.67
845839;Tiffany Jones;11/10/1953;Lee Ltd;Taxation;75207.08
776761;Kristina Peters;02/06/1937;Love-Atkinson;Audit and Assurance;85828.72
42287;Roberta Holland DDS;18/09/2002;Ramirez-Walker;Systems Engineering;24030.31
790052;Shawn Reynolds;14/07/1927;Boyd Group;Training and Development;63104.65
189759;Barbara Aguirre;29/05/1956;Pena and Sons;Corporate Communications;44126.23
337727;Zachary Jacobson;15/01/1972;Copeland LLC;Infrastructure Management;15287.3
300487;Stephanie King;09/06/1927;Garcia, Martinez and Armstrong;Human Resources;4939.57
863887;Mario Peters;23/10/1962;Anderson LLC;Training and Education;41617.04
272915;Teresa Vasquez;09/09/1967;Fernandez-Allen;Corporate Training;36474.67
345546;Daniel Crane;25/08/1990;French-Ellis;Taxation;39605.63
695947;Randy Decker;29/05/1932;Fisher Ltd;Customer Support;58549.52
104923;Mr. Tony Park;05/10/1979;Lawson, Mcdonald and Carter;Market Research;74258.97
539573;Thomas Mcintosh;10/12/1972;Cunningham, Greene and Conrad;Corporate Affairs;30469.51
887754;Rebecca Keller;14/02/1939;Wilson, Carpenter and Dyer;International Operations;21210.8
809406;Andrew Young;15/11/2015;Peterson-Simpson;Contracts Management;73961.13
566898;Katie Ortiz;02/01/1962;Grant, Smith and Olson;Product Design;63829.76
126064;Margaret French;09/11/1999;Greene Ltd;Finance;51356.23
343694;Anthony Davenport;06/08/1919;Gomez-Campbell;International Operations;54496.89
25444;Dr. Ashley Cole;26/11/1990;Walton-Nguyen;Business Intelligence;18470.08
415449;Carrie Mayo;07/09/2002;Payne Inc;Information Security;43321.99
100773;Jasmine Marshall;22/05/1972;Lucas-Keller;Manufacturing;83955.18
292739;Charlotte Berry;17/11/2001;Johnson-Mercer;Database Management;49149.86
203212;Erika Davis;05/01/1920;Khan PLC;Legal Affairs;84780.57
547636;Jacob Peck;23/11/1985;Mueller-Allen;Contracts Management;55612.99
181773;Nathan Howard;08/07/1988;Jones, Parker and Moore;Engineering;42345.24
215670;Erin Gonzalez;01/02/2020;Green, Morgan and Humphrey;Cybersecurity;77547.5
103744;Thomas Hall;14/08/1983;Walker, Harris and Roman;Product Management;79390.19
606168;Cynthia Flores;13/12/1943;Jones Group;Operations;87299.69
483448;James Wilson;29/09/1941;Andrade-Gordon;Supply Chain;17002.21
271890;Michael Livingston;29/08/2002;Schwartz, Hoover and Reynolds;Community Relations;86038.87
161739;Dana Sullivan;29/03/1997;Hardy PLC;Manufacturing;69818.16
586492;Rachel Watkins;27/12/1931;Small Ltd;Systems Engineering;21644.92
661904;Claire Jacobs;04/07/1965;Hines, Livingston and Alexander;Distribution;73355.69
600351;Charles Duncan;22/11/1966;Cruz, Torres and Richardson;Procurement;3594.03
406909;Charles Sanchez DDS;19/10/2011;King-Gilmore;Business Process Improvement;68806.68
893225;Bryan Brown;12/03/1971;Davila-Schroeder;Supply Chain Management;16968.97
202295;Caleb Tucker MD;17/09/1919;Powers PLC;Supply Chain Management;55283.93
850775;Amanda Rice;21/12/1917;Kline-Hess;Supply Chain Management;56489.85
397070;Linda Moore;24/05/1974;Walters, Horn and Ward;Manufacturing;53227.6
883082;Jennifer Black;14/07/1946;Harmon-Frederick;Administration;40671.13
155107;Jessica Saunders;03/04/1993;Wilson, Freeman and Thompson;Environmental Health and Safety;58601.0
321476;Stephanie Crawford;26/02/1969;Smith-Curry;Distribution;83950.92
789102;Emily Green;10/01/1987;Garcia and Sons;International Business;83839.84
99920;Debra Peterson;11/06/1929;Wall, Cameron and Mathis;Product Design;81551.61
2648;Jason Costa;24/05/2007;Bird, Ward and Knapp;Corporate Affairs;25408.56
335433;Joyce Roberts;22/12/1943;Williams, Fletcher and Black;Software Development;31220.62
436626;Eric Tyler;10/05/1914;Young, Bowman and Foster;Investor Relations;57892.6
324960;David Jones;12/03/1990;Villarreal-Adams;Business Intelligence;10474.9
672488;Terry Davies;28/06/1915;Lyons, Johnston and Bradley;Systems Engineering;15689.35
229689;Javier Padilla;20/03/1947;Bishop, Rivera and Cox;Business Development;18987.67
93560;Maria Fuller;11/10/1963;Mitchell, Mcclain and Gibson;Legal;39567.29
939960;Jeffrey Stanton;06/01/1946;Smith-Bullock;Supply Chain;70930.45
732066;Jasmine Young DDS;27/08/1969;Adams Inc;Systems Engineering;41437.16
100454;Lisa May;08/11/1958;Lynn, Mcgee and Perry;Employee Relations;64945.78
562993;Brittany Rogers;19/04/1984;Peters-Taylor;Employee Wellness;77699.21
381396;Charles Bradley;19/03/1969;Gill-White;Contracts Management;85547.14
849636;Joan Perez;20/02/2017;Rose Group;Public Relations;25422.33
579884;Scott Smith;16/06/1925;Townsend PLC;Product Launch;22847.84
793564;Joseph Leblanc;01/09/1940;Cline Group;Facilities Management;20580.29
427168;Mallory Campbell;21/07/1968;Robbins, Scott and Hawkins;Innovation;3230.85
453766;Ryan Roth;05/02/1993;Villanueva and Sons;Procurement;2114.7
334173;Allison Crawford;05/07/1958;Combs, Morris and Smith;Corporate Events;3061.07
627695;Matthew Davis;14/05/1988;Andrews-Gallegos;Treasury;88113.12
352793;Brandy Perkins;16/09/1962;Oliver-Pitts;International Operations;52267.53
296311;James Davis;02/11/1942;Haynes Ltd;Systems Engineering;5245.2
885364;Christina Knight;08/01/1923;Harper, Fox and Taylor;Contracts Management;31318.11
478930;Blake Bell;23/01/1999;Hamilton-Pearson;Procurement;80062.88
771566;Mrs. Michelle Schmitt;01/10/2013;Gilbert, Cohen and Sparks;Strategic Partnerships;74969.17
135599;Leslie Lee;28/04/1959;Hall-Anderson;Organizational Development;48939.7
987153;James Welch;15/12/1919;Frederick-Soto;Organizational Development;24305.43
436047;Christopher Baker;13/03/1962;Villarreal Inc;Finance;4943.71
530136;Kevin Chen;13/12/1911;Morgan Ltd;Employee Wellness;63564.98
708334;Richard Clark;14/04/1953;Walker, Fowler and Mcdonald;Warehouse Management;9400.85
750539;Stefanie Velasquez;21/03/1948;Peters-Valenzuela;Data Management;36309.47
505747;Patrick Wade;06/11/1914;Barnes-Brown;Enterprise Architecture;35961.82
544228;Ernest Gray;19/05/2007;Bridges-Barrett;Strategic Partnerships;16617.62
438345;Scott Bell;14/04/2006;Gonzales-Luna;Quality Assurance;89779.47
371900;Terri Hays;18/10/1922;Barnes PLC;Purchasing;27016.75
181651;Alyssa Williams;27/07/2010;Jones LLC;Corporate Governance;13161.24
399492;Nicholas Howell;30/08/2015;Carlson Ltd;Facilities Management;65712.97
359930;Sydney Hughes;23/07/1930;Christensen LLC;Strategic Planning;69187.75
256620;Gwendolyn Davis;26/06/1920;Dorsey, Barnett and Deleon;Corporate Communications;8694.99
178759;Lisa Garcia;17/01/1967;Weaver Inc;Supply Chain Management;72976.65
687707;Joshua Austin;01/06/2017;Brown, Travis and Cooper;Corporate Training;86212.06
645003;Cindy Lucero;30/08/2018;Jones LLC;Manufacturing;34033.61
639423;Dr. William Delgado PhD;24/09/2009;Lee-Hernandez;Corporate Events;25605.91
229354;Brian Jones;02/04/2011;Thompson-Gillespie;Market Research;59829.1
577929;Joan Huang;27/03/2012;Stephenson-Cain;Hardware Development;62300.99
690451;William Hamilton;26/08/1924;Ramirez, Vaughn and Lynn;Legal Affairs;76092.87
303169;Leslie Lindsey;11/03/1981;Ramirez Inc;Data Management;37689.28
719024;Mark Cook;19/07/1938;Jackson-Moses;Executive Office;15899.77
232029;Maria Hunter;06/02/1926;Gordon, Brown and Horton;Corporate Communications;13631.99
924685;Gerald Mills;01/11/1942;Barber, Keller and Perez;Market Expansion;5429.13
71242;Angela Cole;18/02/1952;Williams-Bentley;Treasury;7287.2
745518;Jasmine Tyler;08/12/2021;Zimmerman, Wolfe and Nguyen;Employee Relations;24951.72
425910;Stephanie Curtis;30/10/1989;Summers-Wood;Event Management;25643.88
227821;Melvin Garcia;25/10/1996;Kelly Ltd;Training and Development;31550.84
487392;Nicole Morrison;07/02/1970;Donaldson, Sanchez and Alvarado;Innovation;50825.97
684013;Wanda Brown;29/04/1961;Barnes, Edwards and White;Accounting;50164.13
514288;James Yang;16/08/1941;Rice-Anderson;Corporate Social Responsibility;86016.56
189908;Ethan Baldwin;17/08/1953;Thompson Ltd;Database Management;39921.42
41932;Dr. Angela Ruiz;17/05/1958;Matthews, Mcintyre and Guerrero;Quality Assurance;76215.27
587709;Dana Dennis;12/08/2023;Schaefer, Anderson and Wise;Information Technology;80677.69
871585;Rhonda Browning MD;13/02/1962;Lucas, Smith and Garrett;Treasury;55816.06
362506;Brett Diaz;12/06/2011;Huang, Quinn and Rogers;Enterprise Risk Management;42360.82
461507;Alexander Mckinney;22/05/1947;Dawson and Sons;Market Research;84607.34
457035;Julia Jones;14/12/1922;Smith, Dalton and Fields;Facilities Maintenance;29617.61
628162;Deanna Harrison;02/01/1993;Christian and Sons;Employee Wellness;88870.95
425405;Jennifer Brooks;18/08/1940;Williams, Smith and Green;Market Research;1458.68
128616;Grant Elliott;28/05/1972;Phillips, Hatfield and Owen;Network Administration;63098.23
128051;Alexander Gaines;07/02/1967;Sloan-Mcdowell;Customer Support;52419.63
871858;Thomas Rivera;07/08/1932;Peters, Lara and Rogers;Corporate Communications;48349.17
116826;Debra Snyder;19/06/1959;Trevino Group;Business Development;37696.41
3214;Benjamin Perez;14/06/1943;Barron-Bowman;Business Intelligence;58568.14
709616;Judith Meadows;24/11/1910;Chavez-Bell;International Business;53881.67
212271;Patricia Wagner;26/08/1989;Becker PLC;Event Management;6226.91
984714;Ashley Ramos;20/02/2001;Levine-George;Data Management;45455.78
506027;Ryan Miller;17/04/1988;Paul, Johnson and Sweeney;Corporate Strategy;82227.31
428565;Kyle Ross;15/11/1974;Ford, Walker and Stanley;Business Continuity;7685.89
637416;Kayla Gibbs;24/08/1991;Brown and Sons;Advertising;80625.37
779344;Samuel Garcia;30/12/1909;Contreras-Mora;Treasury;44021.01
810242;Nathaniel Parker;02/04/1964;Martinez, Cox and Flores;Supply Chain;28743.79
115788;Christopher Davis;27/02/1991;Johnston Group;Public Affairs;82460.52
95053;Ryan Lopez;19/08/1919;Francis-Hughes;Data Management;18006.85
376166;Leslie White;19/02/1973;Kelly, Estrada and Jenkins;Employee Wellness;78872.15
629060;Vincent Walker;24/11/1980;Francis-Steele;Customer Support;77733.06
85554;Joseph Hodges;23/11/1930;Cruz, Key and Lopez;Corporate Strategy;40930.68
7574;William James;10/03/1913;Carter and Sons;Enterprise Architecture;45378.2
545766;James Smith;22/07/1909;Walker-Johnson;Employee Wellness;62274.97
687551;Kathryn Parks;23/06/1923;Snyder, Hudson and Phelps;Brand Development;13703.16
870649;James Simon;01/01/1969;Cohen, Ellison and Vargas;Facilities Management;15841.28
508963;Emily Valencia;31/12/1959;Smith PLC;Business Development;76143.09
875579;Alan Mercado;17/05/1910;Spencer-Flowers;Customer Success;26727.94
762915;Kevin Daniels;23/12/2006;Burke, Murphy and Benson;Contracts Management;29250.28
753663;Vanessa Pratt;11/07/1986;Brooks-Lopez;Brand Development;29928.75
275293;Connor Hill;14/11/1971;Thomas, Steele and Phillips;Corporate Strategy;67389.01
751088;Curtis Barnett;23/05/1985;Cross LLC;Infrastructure Management;18820.53
490499;Marcus Davis;20/01/1919;Hayes-Travis;Product Design;68340.36
518027;Michael Gentry;02/12/1918;Lewis, Zhang and Mcdonald;Quality Control;47492.43
976550;Christopher Bell;28/04/1964;Diaz Group;Legal;14671.36
431361;Carrie Baker;12/07/2016;Ray-Evans;Purchasing;49517.68
659137;Alexis Garcia DDS;30/10/2019;Stewart, Chen and Turner;Regulatory Affairs;62242.97
45964;Charles Wang;07/03/1910;Reed Ltd;Accounting;40557.39
654294;Maurice Carr;22/02/1979;Holloway Inc;Enterprise Architecture;66557.05
206497;Michael Moore;08/06/1933;Phillips, Johnson and Gonzalez;Brand Management;28507.7
143417;Jesse Pacheco;10/04/1993;Walsh-White;Employee Relations;86895.53
737438;Samuel Benton;12/01/1912;Moreno-Johnson;Information Security;58499.18
310937;Thomas Yates;18/01/2022;Conley-Wheeler;Corporate Communications;89865.86
140113;Danielle Yates;03/11/2016;Chan Group;Financial Planning;55561.63
884798;Katherine Baker;14/07/1980;Flynn Ltd;Enterprise Risk Management;2046.06
977288;Jeffrey Li;29/10/1936;Jones LLC;Cybersecurity;58121.55
901144;Terri Garcia;06/12/1964;Estes PLC;Research and Development;11476.46
69123;Samuel Wilson;15/09/1979;Rose-Calhoun;Information Services;69915.11
421817;Brittany Cox;26/10/1926;Schmitt LLC;Advertising;49119.37
523792;Eric Norris;30/11/1951;Mckenzie, Graves and Miller;Information Technology;62093.96
766909;Patricia Nguyen;29/08/2017;Pacheco-Wilson;Strategic Planning;3296.13
334170;Andrea Haas;15/11/1915;Pitts-Mendez;Product Design;9856.56
935654;Melanie Sloan;11/07/2020;Romero, Kane and Morrison;Market Research;70288.56
867811;Jennifer Burnett;04/12/1928;Conrad and Sons;Event Management;25326.86
603760;Jeremy Williams;26/10/2016;Hart, Oneill and May;Legal;79595.44
